ProductID,GROSS_TURNOVER,AMOUNT,Invoice_count,Main_account_count,ProdCat1,ProdCat2,%Gross_Turnover,Cum_%Gross_Turnover
31741132,2106.9846000000002,27,1,1,Television and Entertainment,Mobile TV Services,0.002503224153645731,87.60379684700091
4480909593,2106.6562,1,1,1,Devices and Accessories,Network switches,0.0025028339947370908,87.60629968099565
4443160495,2106.0956,2,1,1,Network and Infrastructure,Wholesale Telecom Services,0.00250216796829317,87.60880184896394
4323399333,2105.927,25,1,1,Mobile Services,Mobile Plans (Prepaid),0.002501967661374788,87.61130381662531
743848334,2105.0775000000003,5,1,1,Mobile Services,Family Mobile Plans,0.0025009584043927855,87.6138047750297
325854105,2104.4521999999997,3,1,1,Business Solutions,Digital Workspace Solutions,0.00250021551046595,87.61630499054017
7886202805,2103.4684,7,1,1,Business Solutions,Asset Tracking Solutions,0.0024990466970240505,87.6188040372372
3130151040,2102.4544,10,1,1,Network and Infrastructure,Network Design Services,0.0024978420041697233,87.62130187924137
7815201181,2102.2464,9,1,1,IoT and Smart Solutions,Smart City Solutions,0.0024975948876867844,87.62379947412906
5651230156,2101.6620000000003,19,1,1,Security and Privacy,Cybersecurity Solutions,0.002496900585414528,87.62629637471447
439601782,2101.6391,2569,1,1,Security and Privacy,Network Security Solutions,0.0024968733788402037,87.62879324809332
4036137124,2101.5826,9,1,1,Digital Transformation Services,Cloud-native Development,0.002496806253449406,87.63129005434676
72260033,2101.4361,8,1,1,Customer Support and Management,Customer Support Services,0.0024966322026573357,87.63378668654943
4419003962,2101.1714,3,1,1,Network and Infrastructure,Wholesale Telecom Services,0.002496317723171596,87.6362830042726
1017054352,2101.1102,17,1,1,Mobile Services,Mobile Device Management (MDM),0.0024962450138987314,87.6387792492865
32103089,2101.096,15,1,1,Television and Entertainment,Mobile TV Services,0.0024962281434465303,87.64127547742994
4005040900,2100.7171,64,1,1,Digital Transformation Services,Cloud-native Development,0.0024957779875071765,87.64377125541745
341104,2100.0910000000003,42,1,1,Television and Entertainment,Mobile TV Services,0.002495034143132331,87.64626628956059
4016460125,2099.3568,105,1,1,Data and Analytics,Data Analytics Services,0.0024941618694699574,87.64876045143005
JSU 03,2098.98,2,1,1,Broadband and Internet Services,4G Services,0.002493714208456633,87.6512541656385
JRK5740,2098.8066,2,1,1,Digital Transformation Services,Cloud and Hosting Services,0.002493508198850183,87.65374767383736
ASV51056,2098.74,31,1,1,Mobile Services,Mobile Plans (Postpaid),0.002493429074053242,87.65624110291141
4443160469,2098.164,1,1,1,Network and Infrastructure,Wholesale Telecom Services,0.0024927447514851045,87.65873384766289
7846102440,2097.854,2,1,1,Digital Transformation Services,Remote Work Solutions,0.002492376452880724,87.66122622411577
3390215202,2097.3173,2,1,1,Network and Infrastructure,Network Design Services,0.002491738821071141,87.66371796293684
4372400459,2097.2448,1,1,1,Network and Infrastructure,Network Monitoring Services,0.002491652686720116,87.66620961562356
4395334603,2096.5574,25,1,1,Television and Entertainment,Educational TV Channels,0.002490836014266404,87.66870045163782
4371894620,2096.2254000000003,2,1,1,Network and Infrastructure,Network Monitoring Services,0.002490441578341714,87.67119089321616
4443161235,2095.7832,1,1,1,Network and Infrastructure,Wholesale Telecom Services,0.0024899162182034653,87.67368080943437
7822206797,2095.7556,14,1,1,Network and Infrastructure,Network Infrastructure Services,0.002489883427747075,87.67617069286212
5655020977,2095.2768,142,1,1,Security and Privacy,Cybersecurity Solutions,0.0024893145846123107,87.67866000744672
JLV 7825,2094.8125,2,1,1,Devices and Accessories,Enterprise networking equipment,0.0024887629683477503,87.68114877041508
1017060508,2094.2313999999997,20,1,1,Mobile Services,Mobile Device Management (MDM),0.0024880725866735396,87.68363684300175
48130304,2093.6676,80,1,1,Television and Entertainment,Mobile TV Services,0.002487402758437574,87.68612424576018
4329752680,2093.4058,6,1,1,Data and Analytics,Data Analytics Services,0.002487091724325875,87.6886113374845
4333956516,2093.3262,32,1,1,Mobile Services,Mobile Plans (Prepaid),0.00248699715474875,87.69109833463925
5737657486,2093.0359,6,1,1,Digital Transformation Services,Cloud Strategy and Migration,0.0024866522609266486,87.69358498690018
4352030150,2092.8726,1,1,1,Television and Entertainment,Movie Subscription Packages,0.0024864582507263416,87.6960714451509
4209460030,2091.5253,18,1,1,Mobile Services,Mobile Plans (Prepaid),0.002484857577469305,87.69855630272838
7839600768,2090.9091,1079,1,1,Security and Privacy,Network Security Solutions,0.002484125494888599,87.70104042822327
270414,2090.1621999999998,3,1,1,Television and Entertainment,Mobile TV Services,0.0024832381328640457,87.70352366635613
3353864398,2090.0418,27,1,1,Television and Entertainment,Kids Entertainment Packages,0.0024830950904383446,87.70600676144657
7937017279,2089.6416,15,1,1,Television and Entertainment,Over-the-Top (OTT) Services,0.00248261962882069,87.7084893810754
3230102017,2087.7182000000003,85,1,1,Business Solutions,Managed IT Services,0.002480334514189515,87.71096971558958
4369801067,2087.4048,24,1,1,Network and Infrastructure,Network Equipment Sales,0.0024799621761810863,87.71344967776577
7936401103,2085.714,71,1,1,Television and Entertainment,Over-the-Top (OTT) Services,0.002477953404309197,87.71592763117008
4333957976,2085.1252,3,1,1,Mobile Services,Mobile Plans (Prepaid),0.0024772538745728777,87.71840488504465
2010420016,2084.175,1441,1,1,Television and Entertainment,Premium TV Channels,0.0024761249799474527,87.7208810100246
4486804569,2083.6440000000002,3,1,1,Network and Infrastructure,Wholesale Telecom Services,0.0024754941200799503,87.72335650414468
7522408934,2083.4260999999997,4,1,1,Network and Infrastructure,Network Infrastructure Services,0.002475235241802871,87.72583173938648
4352062000,2082.7602,10,1,1,Television and Entertainment,Movie Subscription Packages,0.002474444112639463,87.72830618349911
7822252534,2082.6158,3,1,1,Network and Infrastructure,Network Infrastructure Services,0.0024742725567734225,87.73078045605588
8737900158,2082.2409,24,1,1,Television and Entertainment,Over-the-Top (OTT) Services,0.002473827153074125,87.73325428320895
4333955863,2082.0551,5,1,1,Mobile Services,Mobile Plans (Prepaid),0.0024736064115235,87.73572788962048
4443161407,2081.712,1,1,1,Network and Infrastructure,Wholesale Telecom Services,0.0024731987881326523,87.73820108840862
1017057663,2080.298,3,1,1,Cloud and Hosting Services,Application Hosting Services,0.0024715188712726736,87.74067260727989
497118754,2080.0132,30,1,1,Mobile Services,Mobile Plans (Prepaid),0.00247118051178065,87.74314378779167
JLE 211,2079.2,4,1,1,Devices and Accessories,Enterprise networking equipment,0.00247021438137716,87.74561400217304
4333203018,2078.4643,9,1,1,Mobile Services,Mobile Plans (Prepaid),0.002469340325624766,87.74808334249866
5657044579,2078.3037,127,1,1,Security and Privacy,Cybersecurity Solutions,0.0024691495231864966,87.75055249202185
6398614351,2077.9981,68,1,1,Cloud and Hosting Services,Platform as a Service (PaaS),0.0024687864520461784,87.7530212784739
417400015,2076.522,11,1,1,Network and Infrastructure,Network Infrastructure Services,0.0024670327566593225,87.75548831123055
4369308608,2075.4328,53,1,1,Network and Infrastructure,Network Equipment Sales,0.0024657387216919335,87.75795404995225
JSF 354Z,2075.1196,39,1,1,Broadband and Internet Services,4G Services,0.0024653666212955077,87.76041941657354
609518600,2075.0732,27,1,1,Communication Tools,Web Conferencing Services,0.002465311495310852,87.76288472806885
747870000,2074.9066000000003,94,1,1,Mobile Services,Family Mobile Plans,0.002465113564512499,87.76534984163337
4356981010,2074.328,76,1,1,Broadband and Internet Services,5G Services,0.0024644261529883234,87.76781426778635
1914220027,2074.2698,45,1,1,Cloud and Hosting Services,Hybrid Cloud Services,0.002464357007895501,87.77027862479424
4370801138,2074.1191,11,1,1,Network and Infrastructure,Network Monitoring Services,0.002464177967251372,87.7727428027615
4289703530,2073.5822,28,1,1,Mobile Services,Mobile Plans (Prepaid),0.0024635400978297857,87.77520634285933
723868024,2073.4998,1,1,1,IoT and Smart Solutions,Environmental Monitoring Services,0.002463442201684622,87.77766978506102
4419003166,2073.3943,7,1,1,Network and Infrastructure,Wholesale Telecom Services,0.002463316861353131,87.78013310192237
702074104,2072.723,3,1,1,IoT and Smart Solutions,Environmental Monitoring Services,0.002462519316665646,87.78259562123904
4016460290,2072.2574,134,1,1,Data and Analytics,Data Analytics Services,0.0024619661559230678,87.78505758739496
7857006593,2072.02,133,1,1,Security and Privacy,Cybersecurity Solutions,0.0024616841104757137,87.78751927150543
JRRP2015,2071.8312,16,1,1,Television and Entertainment,News Subscription Packages,0.0024614598047450463,87.78998073131018
7921181195,2071.3450000000003,110,1,1,Devices and Accessories,Data Center Equipment - Servers,0.0024608821699661767,87.79244161348015
4462807992,2070.6278,18,1,1,Devices and Accessories,Network switches,0.002460030093324043,87.79490164357347
1017034783,2070.2103,16,1,1,Mobile Services,Mobile Device Management (MDM),0.0024595340782681443,87.79736117765174
7822802696,2070.0185,3,1,1,Network and Infrastructure,Network Infrastructure Services,0.0024593062083574347,87.79982048386009
JRRP7615,2069.388,3,1,1,Television and Entertainment,News Subscription Packages,0.0024585571365185258,87.80227904099661
4223395853,2069.258,2,1,1,Digital Transformation Services,Cloud-native Development,0.002458402688716689,87.80473744368533
4289703040,2069.2124,43,1,1,Mobile Services,Mobile Plans (Prepaid),0.0024583485131800444,87.80719579219851
4443162064,2069.0376,2,1,1,Network and Infrastructure,Wholesale Telecom Services,0.002458140840289575,87.8096539330388
353913160,2068.7913,16,1,1,Business Solutions,Workforce Management Solutions,0.002457848221108095,87.81211178125992
4333957366,2068.7877,6,1,1,Mobile Services,Mobile Plans (Prepaid),0.002457843944092044,87.814569625204
7524703970,2068.3728,6,1,1,Network and Infrastructure,Network Integration Services,0.002457351017992182,87.817026976222
4005014549,2068.0041,11,1,1,Digital Transformation Services,Cloud-native Development,0.002456912980264973,87.81948388920226
737717270,2067.6926,1,1,1,IoT and Smart Solutions,Environmental Monitoring Services,0.002456542899570571,87.82194043210183
7823990196,2067.6768,3,1,1,Network and Infrastructure,Network Infrastructure Services,0.0024565241282223484,87.82439695623005
4352072172,2066.9696,121,1,1,Television and Entertainment,Movie Subscription Packages,0.002455683932180356,87.82685264016223
8737960172,2066.6727,13,1,1,Television and Entertainment,Over-the-Top (OTT) Services,0.002455331197162161,87.8293079713594
RFCR40,2066.5008,1,1,1,Mobile Services,Mobile Plans (Postpaid),0.002455126969645732,87.83176309832905
4454079250,2065.2039,27,1,1,Devices and Accessories,Network switches,0.0024535861746134086,87.83421668450366
7836300126,2064.8442,13,1,1,Television and Entertainment,Over-the-Top (OTT) Services,0.0024531588294263262,87.83666984333308
352910160,2064.6281,21,1,1,Business Solutions,Workforce Management Solutions,0.002452902089657273,87.83912274542274
4323021005,2064.4572,12,1,1,Mobile Services,Mobile Plans (Prepaid),0.0024526990502008583,87.84157544447294
2490408000,2063.5838,599,1,1,Television and Entertainment,Premium TV Channels,0.0024516613985845178,87.84402710587152
4443155769,2063.3152,10,1,1,Network and Infrastructure,Wholesale Telecom Services,0.002451342285664723,87.84647844815719
1017061426,2061.8031,2,1,1,Cloud and Hosting Services,Application Hosting Services,0.002449545820117358,87.8489279939773
4438009055,2061.6369,1,1,1,Network and Infrastructure,Wholesale Telecom Services,0.00244934836454301,87.85137734234185
7815150410,2061.5662,1,1,1,IoT and Smart Solutions,Smart City Solutions,0.002449264368700011,87.85382660671056
JLA 211,2061.1128,6,1,1,Television and Entertainment,Sports Subscription Packages,0.0024487257022896046,87.85627533241285
13270408,2061.0792,94,1,1,Television and Entertainment,Mobile TV Services,0.0024486857834731305,87.85872401819633
3130915251,2061.038,56,1,1,Network and Infrastructure,Network Design Services,0.0024486368354005483,87.86117265503172
7899997123,2060.8,3,1,1,Data and Analytics,Data Analytics Services,0.0024483540771171857,87.86362100910884
JSF 1030,2060.5984,1,1,1,Broadband and Internet Services,4G Services,0.0024481145642183365,87.86606912367306
2057814548,2060.3837,49,1,1,Security and Privacy,Cybersecurity Solutions,0.0024478594877333035,87.86851698316079
7815100570,2059.5096,65,1,1,IoT and Smart Solutions,Smart City Solutions,0.002446821004474953,87.87096380416526
5657044168,2059.3999000000003,29,1,1,Security and Privacy,Cybersecurity Solutions,0.0024466906742914036,87.87341049483955
4395279090,2059.2577,123,1,1,Television and Entertainment,Educational TV Channels,0.0024465217321573943,87.8758570165717
485990735,2058.4034,6,1,1,Cloud and Hosting Services,Application Hosting Services,0.0024455067724873237,87.87830252334419
2005100064,2058.276,1,1,1,Business Solutions,Managed IT Services,0.0024453554136415236,87.88074787875783
4460901002,2058.051,6,1,1,Devices and Accessories,Network switches,0.002445088100138345,87.88319296685796
32002011,2058.027,15,1,1,Television and Entertainment,Mobile TV Services,0.0024450595866980056,87.88563802644465
323422209,2058.0,1,1,1,Business Solutions,Digital Workspace Solutions,0.002445027509077624,87.88808305395374
5657045125,2057.7648999999997,68,1,1,Security and Privacy,Cybersecurity Solutions,0.0024447481961683017,87.8905278021499
7815151493,2057.5294,59,1,1,IoT and Smart Solutions,Smart City Solutions,0.0024444684080349747,87.89297227055793
8736300539,2057.337,100,1,1,Mobile Services,Mobile Device Management (MDM),0.0024442398252882565,87.89541651038323
4486804843,2056.8252,1,1,1,Network and Infrastructure,Wholesale Telecom Services,0.002443631776173025,87.8978601421594
1088002414,2055.5856,6,1,1,Communication Tools,Virtual Event Hosting,0.0024421590569795107,87.90030230121639
403228105,2054.3022,3,1,1,Business Solutions,Digital Workspace Solutions,0.002440634300757378,87.90274293551714
7820100413,2054.2560000000003,36,1,1,Mobile Services,Mobile Device Management (MDM),0.0024405794123847253,87.90518351492952
5732113529,2054.226,287,1,1,Television and Entertainment,Local TV Channels,0.002440543770584301,87.90762405870011
4486804624,2053.3296,1,1,1,Network and Infrastructure,Wholesale Telecom Services,0.0024394787935876354,87.9100635374937
4009073327,2052.3503,3,1,1,Digital Transformation Services,Cloud-native Development,0.0024383153264157993,87.91250185282011
