CUSTOMER_NAME,CUSTOMER_NUMBER,ACCOUNT_GROUP_TXT,CVR_Company_status
CUSTOMER_NAME_1787,72597,Debtors,Normal
CUSTOMER_NAME_1790,75121,Debtors,Normal
CUSTOMER_NAME_1791,75603,Debtors,Normal
CUSTOMER_NAME_1792,76028,Debtors,Normal
CUSTOMER_NAME_1793,77127,Debtors,Normal
CUSTOMER_NAME_1794,79306,Debtors,Normal
CUSTOMER_NAME_1795,81041,Debtors,Normal
CUSTOMER_NAME_1761,83839,Debtors,Normal
CUSTOMER_NAME_1796,84055,Debtors,Normal
CUSTOMER_NAME_1797,85472,Debtors,Normal
CUSTOMER_NAME_1787,85498,Debtors,Normal
CUSTOMER_NAME_1781,86514,Debtors,Normal
CUSTOMER_NAME_1798,87073,Debtors,Normal
CUSTOMER_NAME_1799,87271,Debtors,Normal
CUSTOMER_NAME_1800,90177,Debtors,Normal
CUSTOMER_NAME_1801,91172,Debtors,Normal
CUSTOMER_NAME_1802,91524,Debtors,Normal
CUSTOMER_NAME_1803,93115,Debtors,Normal
CUSTOMER_NAME_1804,94177,Debtors,Normal
CUSTOMER_NAME_1805,100227,Debtors,Normal
CUSTOMER_NAME_1806,105486,Debtors,Normal
CUSTOMER_NAME_1807,106224,Debtors,Normal
CUSTOMER_NAME_1808,117524,Debtors,Normal
CUSTOMER_NAME_1809,198090,Debtors,Normal
CUSTOMER_NAME_1810,233697,Debtors,Active
CUSTOMER_NAME_1811,294107,Debtors,Normal
CUSTOMER_NAME_1812,295485,Debtors,Normal
CUSTOMER_NAME_1813,301810,Debtors,Normal
CUSTOMER_NAME_1814,310015,Debtors,Normal
CUSTOMER_NAME_1815,370080,Debtors,Normal
CUSTOMER_NAME_1816,370130,Debtors,Normal
CUSTOMER_NAME_1817,371161,Debtors,Normal
CUSTOMER_NAME_1818,391410,Debtors,Normal
CUSTOMER_NAME_1819,410191,Debtors,Normal
CUSTOMER_NAME_1820,413970,Debtors,Normal
CUSTOMER_NAME_1821,498780,Debtors,Normal
CUSTOMER_NAME_1822,521250,Debtors,Normal
CUSTOMER_NAME_1787,700390,Debtors,Normal
CUSTOMER_NAME_1823,806958,Debtors,Normal
CUSTOMER_NAME_1824,810863,Debtors,Normal
CUSTOMER_NAME_1825,811012,Debtors,Normal
CUSTOMER_NAME_1826,815460,Debtors,Normal
CUSTOMER_NAME_1827,826069,Debtors,Normal
CUSTOMER_NAME_1828,826521,Debtors,Normal
CUSTOMER_NAME_1829,971150,Debtors,Normal
CUSTOMER_NAME_1830,981864,Debtors,Normal
CUSTOMER_NAME_1831,983178,Debtors,Normal
CUSTOMER_NAME_1832,993226,Debtors,Normal
CUSTOMER_NAME_1833,10364,Debtors,Normal
CUSTOMER_NAME_1834,10422,Debtors,Normal
CUSTOMER_NAME_1835,10693,Debtors,Normal
CUSTOMER_NAME_1836,11630,Debtors,Normal
CUSTOMER_NAME_1837,12953,Debtors,Normal
CUSTOMER_NAME_1838,13115,Debtors,Normal
CUSTOMER_NAME_1839,13154,Debtors,Normal
CUSTOMER_NAME_1840,13470,Debtors,Normal
CUSTOMER_NAME_1841,13565,Debtors,Normal
CUSTOMER_NAME_1842,14081,Debtors,Normal
CUSTOMER_NAME_1843,14140,Debtors,Normal
CUSTOMER_NAME_1844,14901,Debtors,Active
CUSTOMER_NAME_1845,15008,Debtors,Normal
CUSTOMER_NAME_1846,15431,Debtors,Normal
CUSTOMER_NAME_1847,15747,Debtors,Normal
CUSTOMER_NAME_1848,16193,Debtors,Normal
CUSTOMER_NAME_1849,16373,Debtors,Normal
CUSTOMER_NAME_1850,17004,Debtors,Normal
CUSTOMER_NAME_1851,17063,Debtors,Normal
CUSTOMER_NAME_1852,18015,Debtors,Normal
CUSTOMER_NAME_1853,19104,Debtors,Normal
CUSTOMER_NAME_1854,20458,Debtors,Normal
CUSTOMER_NAME_1855,20706,Debtors,Normal
CUSTOMER_NAME_1856,21348,Debtors,Normal
CUSTOMER_NAME_1857,21601,Debtors,Normal
CUSTOMER_NAME_1858,22261,Debtors,Normal
CUSTOMER_NAME_1859,22413,Debtors,Normal
CUSTOMER_NAME_1860,22683,Debtors,Normal
CUSTOMER_NAME_1861,23114,Debtors,Normal
CUSTOMER_NAME_1862,23306,Debtors,Normal
CUSTOMER_NAME_1863,24066,Debtors,Active
CUSTOMER_NAME_1864,24258,Debtors,Normal
CUSTOMER_NAME_1865,24283,Debtors,Normal
CUSTOMER_NAME_1866,24370,Debtors,Normal
CUSTOMER_NAME_1867,24374,Debtors,Normal
CUSTOMER_NAME_1868,24794,Debtors,Normal
CUSTOMER_NAME_1869,25580,Debtors,Normal
CUSTOMER_NAME_1870,25880,Debtors,Normal
CUSTOMER_NAME_1871,26214,Debtors,Normal
CUSTOMER_NAME_1872,26388,Debtors,Normal
CUSTOMER_NAME_1873,26970,Debtors,Normal
CUSTOMER_NAME_1874,27062,Debtors,Normal
CUSTOMER_NAME_1875,27111,Debtors,Normal
CUSTOMER_NAME_1876,27162,Debtors,Normal
CUSTOMER_NAME_1877,27227,Debtors,Normal
CUSTOMER_NAME_1878,27437,Debtors,Normal
CUSTOMER_NAME_1879,28100,Debtors,Normal
CUSTOMER_NAME_1880,28637,Debtors,Normal
CUSTOMER_NAME_1881,28644,Debtors,Normal
CUSTOMER_NAME_1882,28812,Debtors,Normal
CUSTOMER_NAME_1883,29106,Debtors,Normal
CUSTOMER_NAME_1884,29393,Debtors,Normal
CUSTOMER_NAME_1885,29764,Debtors,Normal
CUSTOMER_NAME_1886,29835,Debtors,Normal
CUSTOMER_NAME_1887,30024,Debtors,Normal
CUSTOMER_NAME_1888,30625,Debtors,Normal
CUSTOMER_NAME_1889,30872,Debtors,Normal
CUSTOMER_NAME_1890,31305,Debtors,Normal
CUSTOMER_NAME_1891,31476,Debtors,Normal
CUSTOMER_NAME_1892,31934,Debtors,Normal
CUSTOMER_NAME_1893,32149,Debtors,Normal
CUSTOMER_NAME_1894,32527,Debtors,Normal
CUSTOMER_NAME_1895,32549,Debtors,Normal
CUSTOMER_NAME_1896,32570,Debtors,Normal
CUSTOMER_NAME_1897,32718,Debtors,Normal
CUSTOMER_NAME_1898,32944,Debtors,Normal
CUSTOMER_NAME_1899,33291,Debtors,Normal
CUSTOMER_NAME_1900,33432,Debtors,Normal
CUSTOMER_NAME_1901,33631,Debtors,Normal
CUSTOMER_NAME_1902,33728,Debtors,Normal
CUSTOMER_NAME_1903,33841,Debtors,Normal
CUSTOMER_NAME_1904,33885,Debtors,Normal
CUSTOMER_NAME_1905,34243,Debtors,Normal
CUSTOMER_NAME_1906,34371,Debtors,Normal
CUSTOMER_NAME_1907,34541,Debtors,Normal
CUSTOMER_NAME_1908,34905,Debtors,Normal
CUSTOMER_NAME_1909,35159,Debtors,Normal
CUSTOMER_NAME_1910,35288,Debtors,Normal
CUSTOMER_NAME_1911,35630,Debtors,Active
CUSTOMER_NAME_1912,35914,Debtors,Normal
CUSTOMER_NAME_1913,36000,Debtors,Normal
CUSTOMER_NAME_1914,36217,Debtors,Normal
CUSTOMER_NAME_1915,36487,Debtors,Normal
CUSTOMER_NAME_1916,36901,Debtors,Normal
CUSTOMER_NAME_1917,37808,Debtors,Active
CUSTOMER_NAME_1918,38015,Debtors,Normal
CUSTOMER_NAME_1919,38264,Debtors,Normal
CUSTOMER_NAME_1920,38698,Debtors,Normal
CUSTOMER_NAME_1921,39121,Debtors,Normal
CUSTOMER_NAME_1922,39278,Debtors,Normal
CUSTOMER_NAME_1923,39306,Debtors,Normal
CUSTOMER_NAME_1924,39353,Debtors,Normal
CUSTOMER_NAME_1925,40100,Debtors,Normal
CUSTOMER_NAME_1926,40158,Debtors,Normal
CUSTOMER_NAME_1927,40196,Debtors,Normal
CUSTOMER_NAME_1928,40233,Debtors,Normal
CUSTOMER_NAME_1929,40380,Debtors,Normal
CUSTOMER_NAME_1930,40530,Debtors,Normal
CUSTOMER_NAME_1931,41413,Debtors,Normal
CUSTOMER_NAME_1932,41472,Debtors,Normal
CUSTOMER_NAME_1933,41552,Debtors,Normal
CUSTOMER_NAME_1934,41910,Debtors,Active
CUSTOMER_NAME_1935,42340,Debtors,Normal
CUSTOMER_NAME_1936,42394,Debtors,Normal
CUSTOMER_NAME_1937,42413,Debtors,Normal
CUSTOMER_NAME_1938,42455,Debtors,Normal
CUSTOMER_NAME_1939,42815,Debtors,Normal
CUSTOMER_NAME_1940,42923,Debtors,Normal
CUSTOMER_NAME_1941,43171,Debtors,Normal
CUSTOMER_NAME_1942,43314,Debtors,Normal
CUSTOMER_NAME_1943,43331,Debtors,Normal
CUSTOMER_NAME_1944,43363,Debtors,Normal
CUSTOMER_NAME_1945,43564,Debtors,Normal
CUSTOMER_NAME_1946,43572,Debtors,Normal
CUSTOMER_NAME_1947,43584,Debtors,Normal
CUSTOMER_NAME_1948,43951,Debtors,Normal
CUSTOMER_NAME_1949,43968,Debtors,Normal
CUSTOMER_NAME_1950,44048,Debtors,Active
CUSTOMER_NAME_1951,44140,Debtors,Normal
CUSTOMER_NAME_1952,44218,Debtors,Normal
CUSTOMER_NAME_1953,44287,Debtors,Normal
CUSTOMER_NAME_1954,44293,Debtors,Normal
CUSTOMER_NAME_1955,44382,Debtors,
CUSTOMER_NAME_1956,44764,Debtors,Normal
CUSTOMER_NAME_1957,45192,Debtors,Normal
CUSTOMER_NAME_1958,45295,Debtors,Normal
CUSTOMER_NAME_1959,45401,Debtors,Normal
CUSTOMER_NAME_1960,45805,Debtors,Normal
CUSTOMER_NAME_1961,45820,Debtors,Normal
CUSTOMER_NAME_1962,45839,Debtors,Normal
CUSTOMER_NAME_1963,46023,Debtors,Active
CUSTOMER_NAME_1964,13899,Debtors,Active
CUSTOMER_NAME_1965,13904,Debtors,Active
CUSTOMER_NAME_1966,28701,Debtors,
CUSTOMER_NAME_1967,28867,Debtors,Active
CUSTOMER_NAME_1968,32226,Debtors,Active
CUSTOMER_NAME_1969,32490,Debtors,Normal
CUSTOMER_NAME_1970,34174,Debtors,Active
CUSTOMER_NAME_1971,34181,Debtors,Active
CUSTOMER_NAME_1972,47307,Debtors,Normal
CUSTOMER_NAME_1973,47312,Debtors,Normal
CUSTOMER_NAME_1974,47450,Debtors,Normal
CUSTOMER_NAME_1975,47594,Debtors,Active
CUSTOMER_NAME_1976,47709,Debtors,Normal
CUSTOMER_NAME_1977,48301,Debtors,Normal
CUSTOMER_NAME_1865,48564,Debtors,Normal
CUSTOMER_NAME_1978,48751,Debtors,Normal
CUSTOMER_NAME_1979,48814,Debtors,Active
CUSTOMER_NAME_1980,49106,Debtors,Normal
CUSTOMER_NAME_1981,49298,Debtors,Normal
CUSTOMER_NAME_1982,49770,Debtors,Inactive
CUSTOMER_NAME_1983,49976,Debtors,Normal
CUSTOMER_NAME_1984,50139,Debtors,Normal
CUSTOMER_NAME_1985,50522,Debtors,Normal
CUSTOMER_NAME_1986,50757,Debtors,Normal
CUSTOMER_NAME_1987,50776,Debtors,Normal
CUSTOMER_NAME_1988,50844,Debtors,Normal
CUSTOMER_NAME_1989,51159,Debtors,Normal
CUSTOMER_NAME_1990,51444,Debtors,Normal
CUSTOMER_NAME_1991,51461,Debtors,Active
CUSTOMER_NAME_1992,51589,Debtors,Normal
CUSTOMER_NAME_1993,51685,Debtors,Normal
CUSTOMER_NAME_1994,51717,Debtors,Active
CUSTOMER_NAME_1995,51803,Debtors,Normal
CUSTOMER_NAME_1996,51828,Debtors,Normal
CUSTOMER_NAME_1997,52078,Debtors,Normal
CUSTOMER_NAME_1998,52092,Debtors,Normal
CUSTOMER_NAME_1999,52133,Debtors,Active
CUSTOMER_NAME_2000,52222,Debtors,Normal
CUSTOMER_NAME_2001,52258,Debtors,Normal
CUSTOMER_NAME_2002,52457,Debtors,Active
CUSTOMER_NAME_2003,52700,Debtors,Active
CUSTOMER_NAME_2004,52717,Debtors,Active
CUSTOMER_NAME_2005,52718,Debtors,Active
CUSTOMER_NAME_2006,52886,Debtors,Active
CUSTOMER_NAME_2007,52991,Debtors,Normal
CUSTOMER_NAME_2008,53185,Debtors,Normal
CUSTOMER_NAME_2009,53627,Debtors,Normal
CUSTOMER_NAME_2010,53741,Debtors,Normal
CUSTOMER_NAME_2011,53807,Debtors,Normal
CUSTOMER_NAME_2012,54057,Debtors,Normal
CUSTOMER_NAME_2013,54082,Debtors,Normal
CUSTOMER_NAME_2014,54638,Debtors,Normal
CUSTOMER_NAME_2015,54686,Debtors,Normal
CUSTOMER_NAME_2016,54803,Debtors,Active
CUSTOMER_NAME_2017,54822,Debtors,
CUSTOMER_NAME_2018,54873,Debtors,Active
CUSTOMER_NAME_2019,55023,Debtors,Normal
CUSTOMER_NAME_2020,55056,Debtors,Active
CUSTOMER_NAME_2021,55330,Debtors,Normal
CUSTOMER_NAME_2022,55513,Debtors,Active
CUSTOMER_NAME_2023,55616,Debtors,Normal
CUSTOMER_NAME_2024,55680,Debtors,Normal
CUSTOMER_NAME_2025,55715,Debtors,Normal
CUSTOMER_NAME_2026,55736,Debtors,Normal
CUSTOMER_NAME_2027,55874,Debtors,Normal
CUSTOMER_NAME_2028,55934,Debtors,Normal
CUSTOMER_NAME_2029,56001,Debtors,Normal
CUSTOMER_NAME_2030,56028,Debtors,Normal
CUSTOMER_NAME_2031,56437,Debtors,Normal
CUSTOMER_NAME_2032,56465,Debtors,Normal
CUSTOMER_NAME_2033,56485,Debtors,Normal
CUSTOMER_NAME_2034,56654,Debtors,Normal
CUSTOMER_NAME_2035,57011,Debtors,Normal
CUSTOMER_NAME_2036,57602,Debtors,Normal
CUSTOMER_NAME_2037,57611,Debtors,Normal
CUSTOMER_NAME_2038,57867,Debtors,Normal
CUSTOMER_NAME_2039,57915,Debtors,
CUSTOMER_NAME_2040,58028,Debtors,Normal
CUSTOMER_NAME_2041,58052,Debtors,Normal
CUSTOMER_NAME_2042,58113,Debtors,Normal
CUSTOMER_NAME_2043,58139,Debtors,Active
CUSTOMER_NAME_2044,58257,Debtors,Normal
CUSTOMER_NAME_2045,58271,Debtors,Normal
CUSTOMER_NAME_2046,58422,Debtors,Normal
CUSTOMER_NAME_2047,58809,Debtors,Normal
CUSTOMER_NAME_2048,59109,Debtors,Normal
CUSTOMER_NAME_2049,59135,Debtors,Normal
CUSTOMER_NAME_2050,59350,Debtors,Normal
CUSTOMER_NAME_2051,59424,Debtors,Normal
CUSTOMER_NAME_2052,59639,Debtors,Normal
CUSTOMER_NAME_2053,59708,Debtors,Normal
CUSTOMER_NAME_2054,59715,Debtors,Normal
CUSTOMER_NAME_2055,59751,Debtors,Normal
CUSTOMER_NAME_2056,59883,Debtors,Normal
CUSTOMER_NAME_2057,59904,Debtors,Active
CUSTOMER_NAME_2058,60112,Debtors,Normal
CUSTOMER_NAME_2059,60129,Debtors,Normal
CUSTOMER_NAME_2060,60189,Debtors,Normal
CUSTOMER_NAME_2061,60272,Debtors,Normal
CUSTOMER_NAME_2062,60371,Debtors,Normal
CUSTOMER_NAME_2063,60388,Debtors,Active
CUSTOMER_NAME_2064,60579,Debtors,Active
CUSTOMER_NAME_2065,60617,Debtors,Normal
CUSTOMER_NAME_2066,60815,Debtors,Normal
CUSTOMER_NAME_2067,61248,Debtors,Active
CUSTOMER_NAME_2068,61296,Debtors,Normal
CUSTOMER_NAME_2069,61324,Debtors,Normal
CUSTOMER_NAME_2070,61598,Debtors,Normal
CUSTOMER_NAME_2071,61599,Debtors,Active
CUSTOMER_NAME_2072,61701,Debtors,Normal
CUSTOMER_NAME_2073,61723,Debtors,Active
CUSTOMER_NAME_2074,61921,Debtors,Normal
CUSTOMER_NAME_2075,62565,Debtors,Normal
CUSTOMER_NAME_2076,62583,Debtors,Normal
CUSTOMER_NAME_2077,62771,Debtors,Normal
CUSTOMER_NAME_2078,62855,Debtors,Normal
CUSTOMER_NAME_2079,62913,Debtors,Active
CUSTOMER_NAME_2080,63134,Debtors,Normal
CUSTOMER_NAME_2081,63395,Debtors,Normal
CUSTOMER_NAME_2082,64039,Debtors,Normal
CUSTOMER_NAME_2083,64073,Debtors,Normal
CUSTOMER_NAME_2084,64234,Debtors,Active
CUSTOMER_NAME_2085,64364,Debtors,Normal
CUSTOMER_NAME_2086,65401,Debtors,Normal
CUSTOMER_NAME_1992,65414,Debtors,Normal
CUSTOMER_NAME_2087,66007,Debtors,Normal
CUSTOMER_NAME_2088,66089,Debtors,Normal
CUSTOMER_NAME_2089,66664,Debtors,Normal
CUSTOMER_NAME_2090,66704,Debtors,Normal
CUSTOMER_NAME_2091,67377,Debtors,Normal
CUSTOMER_NAME_2092,67414,Debtors,
CUSTOMER_NAME_2093,67507,Debtors,Normal
CUSTOMER_NAME_2094,68349,Debtors,Normal
CUSTOMER_NAME_2095,68586,Debtors,Normal
CUSTOMER_NAME_2096,70936,Debtors,Normal
CUSTOMER_NAME_2097,71307,Debtors,Normal
CUSTOMER_NAME_2098,71672,Debtors,Active
CUSTOMER_NAME_2099,71704,Debtors,Normal
CUSTOMER_NAME_2100,71801,Debtors,Normal
CUSTOMER_NAME_2101,72011,Debtors,Active
CUSTOMER_NAME_2102,72054,Debtors,Normal
CUSTOMER_NAME_2103,72131,Debtors,
CUSTOMER_NAME_2104,72135,Debtors,Normal
CUSTOMER_NAME_2105,72140,Debtors,Normal
CUSTOMER_NAME_2106,72328,Debtors,Normal
CUSTOMER_NAME_2107,72672,Debtors,Normal
CUSTOMER_NAME_2108,72900,Debtors,Normal
CUSTOMER_NAME_2109,73367,Debtors,Normal
CUSTOMER_NAME_2110,73414,Debtors,Normal
CUSTOMER_NAME_2111,73722,Debtors,Normal
CUSTOMER_NAME_2112,74190,Debtors,Active
CUSTOMER_NAME_2113,74495,Debtors,Normal
CUSTOMER_NAME_2114,74750,Debtors,Normal
CUSTOMER_NAME_2115,74764,Debtors,Normal
CUSTOMER_NAME_2116,74779,Debtors,Normal
CUSTOMER_NAME_2117,74839,Debtors,Normal
CUSTOMER_NAME_2118,75533,Debtors,Normal
CUSTOMER_NAME_2013,75608,Debtors,Normal
CUSTOMER_NAME_2119,75721,Debtors,Normal
CUSTOMER_NAME_2120,75779,Debtors,Normal
CUSTOMER_NAME_2121,75956,Debtors,Normal
CUSTOMER_NAME_2122,76744,Debtors,Normal
CUSTOMER_NAME_2123,76956,Debtors,Normal
CUSTOMER_NAME_2124,77309,Debtors,Normal
CUSTOMER_NAME_2125,77389,Debtors,Normal
CUSTOMER_NAME_2126,77594,Debtors,Normal
CUSTOMER_NAME_2127,77731,Debtors,Active
CUSTOMER_NAME_1974,78235,Debtors,Normal
CUSTOMER_NAME_2128,78442,Debtors,Normal
CUSTOMER_NAME_2129,78528,Debtors,Normal
CUSTOMER_NAME_2130,78531,Debtors,Inactive
CUSTOMER_NAME_2131,78618,Debtors,Normal
CUSTOMER_NAME_2132,78717,Debtors,Normal
CUSTOMER_NAME_2133,78820,Debtors,Active
CUSTOMER_NAME_2134,78958,Debtors,Normal
CUSTOMER_NAME_2135,78965,Debtors,Normal
CUSTOMER_NAME_2136,78973,Debtors,Normal
CUSTOMER_NAME_2137,78990,Debtors,Normal
CUSTOMER_NAME_2138,79049,Debtors,Normal
CUSTOMER_NAME_2139,79935,Debtors,Normal
CUSTOMER_NAME_2140,80186,Debtors,Active
CUSTOMER_NAME_2141,80517,Debtors,Active
CUSTOMER_NAME_2142,81092,Debtors,Normal
CUSTOMER_NAME_2143,81112,Debtors,Normal
CUSTOMER_NAME_2144,81114,Debtors,Normal
CUSTOMER_NAME_2145,81235,Debtors,
CUSTOMER_NAME_2146,81267,Debtors,
CUSTOMER_NAME_2147,81363,Debtors,Normal
CUSTOMER_NAME_2148,81528,Debtors,Normal
CUSTOMER_NAME_1888,81961,Debtors,Normal
CUSTOMER_NAME_2149,82096,Debtors,Normal
CUSTOMER_NAME_2150,82136,Debtors,Active
CUSTOMER_NAME_2151,82152,Debtors,Active
CUSTOMER_NAME_2152,82188,Debtors,Normal
CUSTOMER_NAME_2153,82196,Debtors,
CUSTOMER_NAME_2154,82606,Debtors,Normal
CUSTOMER_NAME_2155,82650,Debtors,Normal
CUSTOMER_NAME_2156,82686,Debtors,Normal
CUSTOMER_NAME_2157,82753,Debtors,Normal
CUSTOMER_NAME_2158,82907,Debtors,Normal
CUSTOMER_NAME_2159,82945,Debtors,Normal
CUSTOMER_NAME_2160,83461,Debtors,Normal
CUSTOMER_NAME_2161,83797,Debtors,Inactive
CUSTOMER_NAME_2162,83914,Debtors,Normal
CUSTOMER_NAME_2163,83962,Debtors,Normal
CUSTOMER_NAME_2164,84061,Debtors,Normal
CUSTOMER_NAME_2165,84241,Debtors,Normal
CUSTOMER_NAME_2166,84261,Debtors,Normal
CUSTOMER_NAME_2167,84550,Debtors,Active
CUSTOMER_NAME_2168,84743,Debtors,Normal
CUSTOMER_NAME_2169,84803,Debtors,
CUSTOMER_NAME_2170,85068,Debtors,Normal
CUSTOMER_NAME_2171,85247,Debtors,Normal
CUSTOMER_NAME_2172,85372,Debtors,Normal
CUSTOMER_NAME_2173,85509,Debtors,Normal
CUSTOMER_NAME_2174,85756,Debtors,Normal
CUSTOMER_NAME_2175,85767,Debtors,Normal
CUSTOMER_NAME_2176,85769,Debtors,Active
CUSTOMER_NAME_2177,86383,Debtors,Normal
CUSTOMER_NAME_2178,86997,Debtors,Normal
CUSTOMER_NAME_2179,87316,Debtors,
CUSTOMER_NAME_2180,87540,Debtors,
CUSTOMER_NAME_2181,43214,Debtors,Active
CUSTOMER_NAME_2182,47581,Debtors,
CUSTOMER_NAME_2183,88688,Debtors,Normal
CUSTOMER_NAME_2184,89091,Debtors,
CUSTOMER_NAME_2185,89630,Debtors,Normal
CUSTOMER_NAME_2186,89896,Debtors,Normal
CUSTOMER_NAME_2187,90676,Debtors,Normal
CUSTOMER_NAME_2188,91144,Debtors,Normal
CUSTOMER_NAME_2189,91276,Debtors,Normal
CUSTOMER_NAME_2190,91278,Debtors,Normal
CUSTOMER_NAME_2191,91437,Debtors,Normal
CUSTOMER_NAME_2192,91611,Debtors,Normal
CUSTOMER_NAME_2193,91680,Debtors,Normal
CUSTOMER_NAME_2194,91684,Debtors,Normal
CUSTOMER_NAME_2195,91769,Debtors,Normal
CUSTOMER_NAME_2196,91776,Debtors,Normal
CUSTOMER_NAME_2197,92057,Debtors,Normal
CUSTOMER_NAME_2198,92106,Debtors,
CUSTOMER_NAME_2199,92127,Debtors,
CUSTOMER_NAME_2200,92204,Debtors,Normal
CUSTOMER_NAME_2201,92293,Debtors,Active
CUSTOMER_NAME_2202,92385,Debtors,Normal
CUSTOMER_NAME_890,92466,Debtors,Normal
CUSTOMER_NAME_2203,92538,Debtors,Normal
CUSTOMER_NAME_2204,92743,Debtors,Normal
CUSTOMER_NAME_2205,93980,Debtors,Normal
CUSTOMER_NAME_2206,95206,Debtors,Normal
CUSTOMER_NAME_2207,100020,Debtors,Normal
CUSTOMER_NAME_2208,100022,Debtors,Normal
CUSTOMER_NAME_2209,100052,Debtors,Normal
CUSTOMER_NAME_2210,100100,Debtors,Normal
CUSTOMER_NAME_2211,100130,Debtors,Normal
CUSTOMER_NAME_2212,100178,Debtors,Normal
CUSTOMER_NAME_2213,100228,Debtors,Normal
CUSTOMER_NAME_2214,100240,Debtors,Normal
CUSTOMER_NAME_2215,100258,Debtors,Normal
CUSTOMER_NAME_2216,100259,Debtors,Normal
CUSTOMER_NAME_2217,100268,Debtors,
CUSTOMER_NAME_2218,100299,Debtors,Normal
CUSTOMER_NAME_2219,100344,Debtors,Normal
CUSTOMER_NAME_2220,100403,Debtors,Active
CUSTOMER_NAME_2221,100470,Debtors,Active
CUSTOMER_NAME_2222,100472,Debtors,Active
CUSTOMER_NAME_2223,100524,Debtors,Active
CUSTOMER_NAME_2224,100537,Debtors,Active
CUSTOMER_NAME_2225,100688,Debtors,Normal
CUSTOMER_NAME_2226,100734,Debtors,Normal
CUSTOMER_NAME_2227,100745,Debtors,Normal
CUSTOMER_NAME_2228,100782,Debtors,Normal
CUSTOMER_NAME_2229,100975,Debtors,Active
CUSTOMER_NAME_2230,101024,Debtors,Active
CUSTOMER_NAME_2231,101029,Debtors,Normal
CUSTOMER_NAME_2232,101052,Debtors,Normal
CUSTOMER_NAME_2233,101100,Debtors,Normal
CUSTOMER_NAME_2234,101119,Debtors,Normal
CUSTOMER_NAME_2235,101130,Debtors,Normal
CUSTOMER_NAME_2236,101424,Debtors,Normal
CUSTOMER_NAME_2237,101438,Debtors,Normal
CUSTOMER_NAME_2238,101498,Debtors,Active
CUSTOMER_NAME_2239,101543,Debtors,Normal
CUSTOMER_NAME_2240,101590,Debtors,Normal
CUSTOMER_NAME_2241,101601,Debtors,Normal
CUSTOMER_NAME_2242,101654,Debtors,Normal
CUSTOMER_NAME_2243,101734,Debtors,Normal
CUSTOMER_NAME_2244,101740,Debtors,Normal
CUSTOMER_NAME_2245,101837,Debtors,Active
CUSTOMER_NAME_2246,102045,Debtors,Active
CUSTOMER_NAME_2247,102174,Debtors,Normal
CUSTOMER_NAME_2248,102187,Debtors,Normal
CUSTOMER_NAME_2249,102359,Debtors,Normal
CUSTOMER_NAME_2250,102680,Debtors,Normal
CUSTOMER_NAME_2251,102751,Debtors,Normal
CUSTOMER_NAME_2252,103161,Debtors,
CUSTOMER_NAME_2253,103357,Debtors,Normal
CUSTOMER_NAME_2254,103588,Debtors,Normal
CUSTOMER_NAME_2255,103632,Debtors,Normal
CUSTOMER_NAME_2256,104650,Debtors,Normal
CUSTOMER_NAME_2257,105080,Debtors,Normal
CUSTOMER_NAME_2258,105095,Debtors,Normal
CUSTOMER_NAME_2259,105375,Debtors,Normal
CUSTOMER_NAME_2260,105680,Debtors,Normal
CUSTOMER_NAME_2261,105850,Debtors,Normal
CUSTOMER_NAME_2262,106032,Debtors,Normal
CUSTOMER_NAME_2263,106079,Debtors,Normal
CUSTOMER_NAME_2264,106636,Debtors,Normal
CUSTOMER_NAME_2265,106930,Debtors,Normal
CUSTOMER_NAME_2266,107598,Debtors,Normal
CUSTOMER_NAME_2267,107599,Debtors,Normal
CUSTOMER_NAME_2268,110025,Debtors,Normal
CUSTOMER_NAME_2269,110800,Debtors,Normal
CUSTOMER_NAME_2270,110974,Debtors,Normal
CUSTOMER_NAME_1977,111098,Debtors,Normal
CUSTOMER_NAME_2271,111134,Debtors,Normal
CUSTOMER_NAME_2272,111501,Debtors,Normal
CUSTOMER_NAME_2273,113170,Debtors,Normal
CUSTOMER_NAME_2274,113500,Debtors,Normal
CUSTOMER_NAME_2275,118960,Debtors,Normal
CUSTOMER_NAME_2276,122401,Debtors,Normal
CUSTOMER_NAME_1860,130300,Debtors,Normal
CUSTOMER_NAME_2277,140400,Debtors,Normal
CUSTOMER_NAME_2278,141215,Debtors,Active
CUSTOMER_NAME_2279,151605,Debtors,Normal
CUSTOMER_NAME_1904,175240,Debtors,Normal
CUSTOMER_NAME_2280,182250,Debtors,Normal
CUSTOMER_NAME_2281,190610,Debtors,Normal
CUSTOMER_NAME_2282,192080,Debtors,Normal
CUSTOMER_NAME_2283,192669,Debtors,Normal
CUSTOMER_NAME_2284,193550,Debtors,Active
CUSTOMER_NAME_2285,194075,Debtors,Normal
CUSTOMER_NAME_2286,199180,Debtors,Normal
CUSTOMER_NAME_2287,200140,Debtors,Normal
CUSTOMER_NAME_2203,204800,Debtors,Normal
CUSTOMER_NAME_2288,213700,Debtors,Normal
CUSTOMER_NAME_2289,215510,Debtors,Normal
CUSTOMER_NAME_2290,215651,Debtors,Normal
CUSTOMER_NAME_2291,222201,Debtors,Normal
CUSTOMER_NAME_2292,226730,Debtors,Normal
CUSTOMER_NAME_2293,243120,Debtors,Normal
CUSTOMER_NAME_2294,243450,Debtors,Normal
